date,AWU,AXC,BGN,BMG,CHWK,CUU,DLVY,DVRL,EHH,EUZ,EXY,EZVY,FJKV,FJZC,FRCE,FSVO,HECP,HER,HESC,HRVC,HXX,IEZI,IOV,IRX,IYPP,JMS,JWDV,JXAN,KEQ,KER,KGO,KSR,KTVL,KUAQ,LJGB,LMLK,MEF,MHNG,MTZB,NDQC,NEGH,NKP,NSLG,NZSR,OBAK,OCG,OKK,OLE,OWKQ,OZI,OZMT,PDX,PQCE,PSWA,PUO,PYTC,QEBK,RALO,RLZA,RPEZ,RQG,RVWV,RZW,SEBI,SGVQ,SIP,SLRR,SXQ,TGXX,TQKA,TRE,TUMH,UAIG,UFT,UTQ,UZS,VBB,VCXW,VDHJ,VHE,VLOZ,WFS,WHMG,WNE,WOXI,XAU,XBN,XJJI,XSOQ,XWR,XYCJ,XZFM,YPDA,ZEA,ZGL,ZOE,ZWH,ZWNG,ZXGV,ZZQB
2016-01-27,134.11,122.06,176.59,123.14,177.29,176.59,559.12,93.11,227.83,155.08,837.24,444.84,74.93,301.18,96.94,202.47,479.87,266.09,52.03,,370.54,312.77,564.87,50.31,106.41,249.09,343.97,576.64,65.47,125.71,94.01,241.84,97.56,385.32,279.64,209.54,295.19,193.27,79.19,768.33,242.34,166.66,365.07,79.65,126.32,468.36,53.19,139.38,402.24,120.92,356.34,233.42,1341.49,357.35,161.05,235.68,74.94,255.26,88.44,207.12,689.19,18.45,57.84,1102.31,94.28,182.38,182.82,281.59,335.89,225.49,244.9,253.45,677.8,467.91,115.95,339.55,197.82,184.57,108.26,395.3,377.94,280.91,105.66,237.1,162.96,88.82,134.52,141.97,116.05,240.27,71.97,403.45,55.55,91.4,72.35,72.61,315.12,268.36,170.83,177.57
2016-01-28,136.31,118.35,175.78,125.55,175.97,177.85,552.89,93.85,240.71,155.65,682.29,446.92,75.63,305.39,96.24,197.17,463.39,254.0,51.4,,363.05,310.86,567.26,49.67,107.53,245.05,335.73,487.36,63.65,128.1,98.93,249.31,95.59,397.44,278.18,209.44,298.44,194.85,80.24,766.21,242.57,173.06,356.65,83.31,127.22,452.37,53.22,141.04,415.61,122.95,356.25,237.31,1343.0,338.04,160.3,233.41,75.66,253.71,93.57,201.65,672.49,17.37,58.71,1080.16,94.07,186.73,182.7,285.1,320.25,228.3,242.58,257.23,697.11,452.37,119.02,349.01,200.86,177.93,109.18,390.87,375.88,285.17,105.6,233.62,163.18,89.01,134.44,144.66,114.14,237.0,73.04,410.41,60.6,90.52,73.41,75.39,315.87,267.38,170.24,180.74
2016-01-29,139.57,123.27,179.75,130.28,186.77,185.27,567.96,96.83,251.64,159.19,721.56,456.29,77.45,310.94,101.53,202.09,514.31,265.25,52.15,,373.47,315.02,573.76,50.3,108.37,249.7,344.68,476.83,64.45,130.6,101.47,250.46,98.01,404.02,284.13,219.27,306.73,199.86,83.47,783.18,246.58,181.24,372.73,85.05,131.39,459.17,54.29,143.69,427.08,126.82,349.68,244.62,1402.21,348.65,163.53,236.25,77.36,256.59,97.1,202.57,721.79,18.05,60.11,1107.64,96.85,191.7,187.19,287.88,330.92,240.84,244.91,261.53,694.8,464.58,122.13,352.84,209.07,180.53,112.88,402.72,387.11,292.44,107.65,248.25,163.36,90.62,137.42,145.05,116.2,243.4,74.5,412.9,63.17,92.05,74.88,77.42,322.26,274.9,174.75,186.41
2016-02-01,139.17,126.68,179.33,127.49,183.44,185.28,563.03,95.87,235.36,158.43,731.45,449.56,77.84,315.54,101.79,203.37,520.34,256.89,52.01,,375.36,311.12,570.73,49.21,106.7,253.81,345.57,479.06,65.94,129.82,100.08,248.11,99.59,411.15,288.26,217.37,306.95,203.12,82.36,798.97,246.81,176.77,368.74,85.8,132.09,456.11,55.1,139.95,427.24,125.69,357.38,247.75,1397.15,346.14,162.67,234.31,77.85,260.8,97.11,202.89,723.14,18.77,60.33,1098.56,97.62,190.39,186.05,289.67,329.6,240.18,242.4,262.93,724.35,455.5,123.5,360.74,210.32,179.64,111.91,403.95,390.38,295.72,106.22,243.78,166.03,91.01,136.24,146.13,116.59,241.81,75.17,413.71,58.83,93.57,76.73,77.75,322.68,275.35,174.47,188.98
2016-02-02,136.61,106.68,173.57,125.39,183.21,181.75,552.09,93.75,226.85,155.7,692.59,439.85,77.8,318.42,100.41,202.13,517.55,245.49,49.9,,364.29,301.34,553.56,48.06,101.93,248.48,336.98,444.01,64.65,125.84,94.54,247.91,96.37,412.08,283.92,213.1,297.92,205.75,79.95,783.82,246.0,176.8,361.67,83.36,126.06,449.79,53.59,134.55,418.07,121.73,354.17,249.52,1366.57,336.88,158.37,235.33,75.94,264.08,97.32,199.31,712.85,17.33,59.44,1055.77,96.78,188.78,168.83,288.02,325.63,235.3,243.14,261.38,728.15,440.54,120.01,357.71,204.06,178.32,109.14,394.08,379.0,292.61,103.82,237.52,164.23,88.98,132.36,146.95,113.47,230.52,72.16,406.37,55.38,92.01,77.55,77.13,320.69,274.41,171.61,183.96
2016-02-03,139.52,109.85,175.82,126.93,185.75,179.39,568.78,93.94,242.15,152.92,735.89,436.55,78.87,322.68,99.84,196.18,513.9,248.35,49.79,,377.99,280.47,553.59,48.06,102.89,247.71,341.91,458.46,65.4,128.33,99.86,251.79,95.45,409.11,287.0,211.83,294.32,209.43,80.64,767.07,251.57,179.96,368.38,86.82,122.34,449.92,55.52,137.33,416.69,122.93,352.92,251.08,1339.59,333.82,159.36,238.26,74.93,263.49,95.54,200.05,721.12,19.41,60.25,1045.46,98.3,193.53,167.59,282.44,335.23,239.07,239.57,265.73,701.37,437.85,121.28,359.58,207.94,177.17,109.35,387.76,381.42,293.18,103.69,236.53,165.99,90.57,134.23,149.96,113.22,239.07,75.13,401.14,59.1,94.49,78.22,76.32,323.6,280.73,172.67,187.65
2016-02-04,141.32,110.0,177.46,130.7,198.49,183.79,575.05,98.72,240.93,155.15,739.42,439.31,78.22,318.06,98.72,191.21,516.43,249.42,50.95,,376.46,280.56,580.92,49.22,103.14,251.91,346.62,451.3,65.34,127.39,90.74,254.93,99.3,409.79,285.66,211.76,295.55,206.57,82.25,785.53,249.99,177.31,374.27,90.44,126.62,451.94,56.55,139.04,417.74,126.68,334.66,248.63,1298.9,336.86,161.06,236.57,75.11,264.73,94.64,202.38,713.93,22.9,61.78,1072.25,96.15,200.24,170.17,279.69,339.33,239.88,233.55,263.03,713.12,434.08,121.16,346.13,208.93,177.79,110.74,389.77,379.04,294.15,104.24,243.44,165.57,90.89,136.5,147.78,114.01,241.93,75.81,393.18,58.99,88.48,78.08,75.38,323.49,280.49,174.54,202.0
2016-02-05,140.45,103.68,166.84,128.67,198.55,187.47,568.09,99.14,233.62,154.2,736.35,427.99,79.55,316.39,90.53,188.68,504.15,242.77,49.94,,357.51,284.16,579.88,47.58,96.2,249.5,333.3,404.26,65.3,120.43,84.4,257.12,98.43,404.19,284.02,206.74,297.8,205.68,82.38,746.29,252.39,177.72,372.59,90.92,122.37,437.84,56.97,136.97,403.34,125.75,322.13,248.77,1222.52,324.71,157.93,234.45,72.05,256.75,91.32,197.17,693.31,22.69,62.05,1006.91,95.73,199.96,162.86,267.3,328.29,239.32,233.84,263.97,693.53,434.54,116.83,329.91,198.21,172.75,110.03,379.05,373.98,283.29,103.87,242.22,162.07,89.78,136.63,148.37,112.53,238.28,75.03,395.11,55.2,90.2,76.9,75.33,312.46,279.06,174.08,205.48
2016-02-08,137.79,98.53,159.36,129.22,188.36,183.34,546.66,98.87,234.73,150.13,701.11,412.84,78.43,314.12,85.4,185.11,450.96,236.69,46.46,,343.81,279.31,554.07,45.91,90.19,238.21,317.12,364.91,63.58,113.98,88.66,247.4,96.82,413.31,277.42,192.16,289.51,204.46,81.66,714.35,253.33,177.0,369.1,88.46,115.5,429.54,54.7,132.37,387.73,127.29,307.18,250.42,1195.33,323.66,156.42,225.28,68.95,257.7,89.54,194.06,655.46,21.15,61.16,984.87,90.94,199.54,158.44,268.29,319.5,238.61,230.59,264.77,666.39,430.58,111.17,316.7,196.71,166.52,110.25,368.46,358.46,275.01,101.22,231.91,161.14,89.75,135.22,147.81,109.39,228.3,73.1,403.34,53.05,95.74,76.5,77.16,317.47,271.51,174.7,204.31
2016-02-09,135.91,100.95,161.41,131.09,191.69,184.73,560.13,98.77,225.03,150.2,674.06,411.7,78.9,317.09,83.72,186.74,451.16,232.75,45.6,,328.14,273.73,556.23,45.45,88.86,245.62,318.3,374.42,64.07,110.08,86.52,244.29,98.7,412.1,276.2,190.38,289.31,205.3,79.78,730.07,250.13,177.77,367.07,87.37,116.09,424.0,52.63,135.39,392.01,132.23,308.29,252.53,1163.01,329.18,159.03,225.49,67.83,259.54,88.68,191.9,660.72,20.18,60.15,1021.49,75.79,196.43,158.12,270.2,320.68,242.01,236.0,267.84,661.76,433.12,110.26,321.92,194.96,166.94,110.56,377.9,360.48,270.5,97.52,253.34,156.98,90.44,134.8,148.79,113.91,215.68,72.71,406.9,50.89,94.56,76.64,77.68,316.61,273.72,176.88,206.31
2016-02-10,138.46,102.86,163.89,131.15,196.3,183.8,560.53,96.68,228.7,150.6,684.43,412.61,79.68,319.53,85.8,188.9,458.92,236.95,45.51,,332.02,271.14,550.17,46.88,88.82,246.08,321.18,382.08,63.46,111.27,83.71,246.52,101.2,412.91,276.88,191.29,289.13,206.2,80.05,757.28,248.69,177.68,365.69,85.36,118.41,426.01,51.85,131.83,397.22,133.66,301.66,248.85,1180.14,331.76,158.48,224.77,68.4,261.8,87.78,195.66,678.37,20.02,58.45,1037.03,72.93,188.44,158.27,271.84,321.5,242.05,238.62,266.47,671.62,440.86,111.05,332.45,194.48,168.48,109.6,385.24,370.3,271.45,98.73,258.45,158.81,91.0,133.24,149.77,112.73,216.42,71.29,407.07,49.02,92.25,77.08,79.7,315.75,271.39,173.72,198.1
2016-02-11,135.6,101.42,169.47,131.44,190.64,178.18,551.52,95.71,221.6,147.0,653.66,400.02,77.79,314.89,85.28,188.06,446.45,225.45,44.44,,335.02,264.17,537.42,46.54,86.51,239.38,312.86,376.7,61.77,107.44,82.5,243.72,100.28,406.99,272.59,188.06,275.63,203.12,79.19,773.32,247.9,171.59,363.79,84.4,113.81,421.9,57.29,124.86,399.28,129.35,308.36,244.86,1171.51,325.96,156.02,220.62,67.99,277.96,87.73,191.38,664.17,19.66,57.39,1040.86,70.24,190.74,156.47,269.96,320.16,238.79,235.69,259.02,690.63,435.26,108.34,325.65,197.06,166.12,108.43,382.19,374.27,265.59,97.57,253.32,158.73,90.14,127.78,146.97,113.04,212.84,66.23,403.52,48.27,92.11,76.51,79.36,315.98,266.94,168.88,196.22
2016-02-12,137.33,102.51,172.13,133.51,194.6,186.84,570.24,98.73,230.6,153.33,684.61,410.18,77.93,313.04,86.93,193.75,449.28,238.92,46.49,,331.15,269.16,562.92,47.9,89.51,245.33,315.16,385.47,63.71,111.08,84.96,252.07,106.0,413.05,272.41,197.08,284.73,201.68,82.24,773.53,249.36,168.56,366.71,87.06,116.49,424.79,59.65,135.21,408.23,132.71,316.08,243.9,1203.47,334.93,158.51,227.07,69.11,281.43,90.18,194.97,680.64,22.06,59.12,1065.5,70.41,190.87,156.94,272.73,327.53,243.66,237.97,264.01,722.75,445.55,111.69,327.71,203.94,166.66,110.85,388.93,381.51,275.39,98.09,258.5,160.23,91.65,133.09,145.84,115.8,218.93,66.76,410.49,49.36,92.08,76.38,78.81,315.48,266.72,175.09,199.09
2016-02-16,145.24,107.63,175.53,136.32,196.26,187.7,574.56,101.52,229.62,156.46,716.89,411.47,79.14,315.91,89.36,196.43,474.73,246.62,48.06,,346.2,274.15,576.79,48.88,92.33,250.99,326.19,398.33,64.57,114.35,84.75,255.99,107.78,417.35,279.42,200.67,289.91,201.46,86.06,813.03,250.37,168.71,372.74,89.71,120.57,428.74,60.51,141.13,416.56,135.19,318.73,245.16,1212.33,338.73,160.0,231.75,70.62,279.03,93.03,195.62,691.01,25.26,59.98,1081.27,72.39,195.99,160.68,275.91,332.75,247.3,241.03,264.75,742.52,448.98,114.88,336.97,204.34,169.32,111.46,386.38,386.26,284.26,101.44,263.61,162.14,93.03,136.25,147.08,119.5,224.73,69.27,408.33,48.69,96.08,76.94,79.27,316.34,269.02,180.42,204.12
2016-02-17,147.62,108.6,177.25,137.1,200.66,191.06,573.27,102.57,230.43,156.35,726.98,409.92,76.37,313.9,93.19,199.15,481.27,253.03,49.05,,359.27,272.15,586.38,50.0,92.81,258.06,338.25,424.64,65.04,116.03,87.41,254.8,111.64,423.05,278.25,202.65,297.6,200.5,86.43,901.47,249.89,170.16,377.91,92.36,124.6,430.37,62.02,141.43,430.31,135.3,323.06,243.15,1215.75,348.29,159.71,239.68,72.07,278.62,93.73,198.38,700.34,28.51,61.6,1112.04,73.76,197.53,162.39,275.77,333.81,251.28,238.91,268.3,771.93,458.68,117.89,338.64,211.46,172.19,112.78,395.67,388.82,289.88,102.04,269.27,162.36,93.13,135.7,147.33,121.89,234.46,71.69,412.22,46.84,99.08,76.51,79.87,316.26,271.83,178.72,200.17
2016-02-18,150.93,103.66,176.44,138.0,198.02,191.05,565.86,100.74,224.04,154.91,750.11,413.71,80.5,318.6,91.58,198.17,477.91,252.21,48.51,,352.27,273.19,591.83,50.64,91.81,255.13,329.69,415.73,65.68,112.78,86.65,254.99,108.57,418.11,277.66,202.28,297.9,202.56,85.14,919.87,252.62,169.81,380.52,90.99,124.96,434.2,63.12,137.55,429.85,134.78,325.29,249.46,1186.9,346.93,159.72,214.91,71.79,281.28,93.96,198.87,692.1,28.58,64.96,1123.33,75.71,197.38,162.3,272.62,333.37,251.71,238.85,267.01,772.35,460.46,115.64,340.99,208.04,171.2,113.7,385.78,386.74,289.74,102.34,262.96,163.7,93.89,133.85,149.82,120.05,225.12,72.5,406.44,45.37,100.16,77.87,79.91,321.24,272.57,176.13,198.89
2016-02-19,155.29,105.06,176.72,140.61,199.91,190.68,567.29,100.18,233.22,155.38,722.65,412.09,78.17,320.59,91.8,200.22,481.98,245.38,49.59,,344.67,273.53,572.68,52.25,92.7,259.34,333.68,422.22,66.47,113.56,84.3,259.21,107.35,418.69,274.97,197.38,297.34,205.11,85.76,941.51,248.88,172.57,383.56,90.7,124.02,434.01,61.93,137.35,428.58,133.45,329.74,250.36,1152.81,348.08,160.36,214.44,72.56,280.3,93.16,202.02,692.07,27.84,65.33,1131.08,76.63,195.86,164.28,271.95,331.19,253.25,238.29,268.89,764.68,460.89,119.47,346.7,210.56,170.38,114.39,388.79,387.54,286.97,102.5,262.95,164.62,94.33,133.91,148.15,121.83,222.69,71.42,407.75,42.84,93.41,77.38,80.71,321.49,274.69,177.97,197.98
2016-02-22,157.02,109.63,183.44,141.78,201.82,194.88,573.15,103.06,239.46,159.14,771.05,420.98,78.94,324.03,94.8,201.35,492.71,249.38,50.43,,358.05,278.41,583.51,53.94,94.05,261.69,337.32,420.33,67.48,116.63,88.43,258.95,108.97,414.66,275.9,204.84,300.13,209.33,86.35,944.55,250.93,174.05,390.26,93.17,126.03,439.57,62.22,140.81,436.01,137.61,338.42,252.08,1196.49,351.96,160.57,206.35,73.7,278.3,93.6,203.54,707.21,31.66,65.8,1131.18,77.71,200.82,167.07,275.6,337.53,248.73,241.89,270.49,790.21,466.88,120.12,352.13,212.73,171.09,115.37,392.59,386.28,294.25,104.07,271.17,164.96,95.39,136.5,151.05,122.89,230.84,72.86,410.62,46.37,97.94,76.92,80.56,323.26,276.72,179.99,203.11
2016-02-23,154.11,110.58,183.45,141.11,199.59,190.68,567.56,100.72,233.96,155.38,745.21,415.63,78.63,327.65,93.67,203.14,479.49,244.9,49.91,,358.22,276.96,561.38,55.04,93.13,255.11,328.64,405.46,67.04,114.08,84.93,257.4,106.19,411.77,276.31,204.99,297.37,210.44,84.52,922.78,250.47,174.96,386.05,91.38,125.06,436.51,60.92,134.48,428.09,132.6,332.76,252.5,1214.3,345.81,158.79,206.75,73.4,277.73,95.82,202.6,698.8,29.05,65.26,1133.48,76.76,196.92,165.23,273.62,333.69,244.81,241.63,270.56,791.4,464.44,118.56,352.01,211.05,168.43,114.14,392.76,383.32,293.57,104.09,268.52,165.09,95.4,132.73,153.14,122.14,222.78,72.36,411.54,43.32,96.62,76.97,81.51,320.65,275.92,178.26,200.2
2016-02-24,157.29,108.76,188.17,140.43,206.32,191.35,578.44,100.31,229.32,154.38,743.61,422.48,77.69,329.46,94.34,204.39,485.83,244.32,49.64,,360.02,279.55,567.06,56.08,92.89,254.37,325.58,403.51,66.3,114.31,85.14,257.26,106.62,414.74,274.66,210.16,290.14,210.74,85.55,924.34,253.34,172.96,387.99,91.67,124.72,432.1,63.03,133.06,433.96,133.3,343.03,252.05,1232.21,344.7,158.57,208.31,73.26,277.08,98.18,202.26,694.92,28.73,65.69,1151.15,77.22,197.68,165.46,273.91,335.65,245.3,242.78,271.88,773.71,469.01,120.71,352.94,213.41,170.75,114.48,394.75,384.22,293.78,104.22,277.16,164.44,95.3,130.89,160.47,122.83,222.43,71.79,421.14,44.58,98.72,76.6,81.35,322.95,271.75,176.21,196.44
2016-02-25,155.18,112.2,191.61,141.37,207.89,195.35,589.28,101.74,229.99,154.37,757.32,426.1,80.36,331.95,97.53,205.93,495.19,248.31,51.2,,362.92,281.33,567.29,56.03,92.47,257.27,329.78,419.47,66.99,118.92,85.45,260.51,107.01,418.4,281.55,212.2,294.56,213.69,86.96,919.36,255.59,174.96,388.32,93.01,124.96,439.16,64.1,134.2,440.78,132.71,345.05,251.55,1262.74,346.88,161.37,211.87,74.27,278.74,100.29,206.08,708.3,28.24,66.43,1164.23,79.34,197.51,166.76,277.02,339.19,247.35,247.29,274.87,757.95,472.82,124.44,366.08,216.44,175.01,115.78,397.62,390.57,291.92,107.42,278.53,166.84,95.33,133.06,162.76,121.52,220.58,72.29,423.76,45.03,99.78,77.66,82.42,327.98,277.94,177.97,200.7
2016-02-26,157.87,113.33,191.92,139.96,210.83,196.5,608.19,102.2,233.3,155.44,779.79,428.83,77.67,320.67,97.69,208.22,500.3,255.28,53.61,,367.17,282.55,580.11,56.47,93.59,257.16,331.65,429.75,67.19,121.28,88.15,250.69,108.59,413.46,278.63,207.9,300.2,206.03,87.55,915.25,253.94,173.92,391.67,93.31,127.4,440.24,63.7,138.35,444.6,133.02,336.52,244.28,1269.25,346.29,162.56,213.01,74.55,270.25,99.27,203.68,701.06,29.35,65.22,1159.75,80.33,197.77,167.72,274.5,340.76,244.38,245.24,269.31,765.75,474.2,125.86,366.66,207.03,175.19,115.58,398.3,385.7,294.53,107.21,275.13,165.88,95.07,133.88,159.08,122.42,223.02,73.02,409.39,46.65,99.52,74.51,81.93,325.68,275.5,179.06,200.32
2016-02-29,155.39,111.32,190.04,138.62,210.19,192.84,600.87,101.7,229.71,151.49,776.33,441.03,79.17,317.57,95.74,205.54,501.91,247.38,51.97,,370.31,282.23,578.06,57.14,92.52,256.09,325.78,425.19,67.34,117.47,87.75,251.46,107.21,415.72,278.4,208.82,293.96,206.72,86.84,925.96,253.52,172.43,389.49,94.8,125.1,440.38,64.79,133.19,433.13,131.65,323.54,243.94,1269.34,343.71,161.04,207.05,73.69,270.67,100.27,204.43,697.42,30.34,64.73,1146.9,79.14,195.5,171.05,275.39,333.23,240.8,240.18,266.43,767.49,465.66,125.34,361.16,208.5,173.62,117.72,394.47,382.08,298.4,107.65,276.5,165.27,94.67,131.69,162.07,122.35,223.25,73.32,411.84,45.34,97.27,74.88,81.51,322.22,276.85,175.54,199.66
2016-03-01,159.07,114.32,195.83,142.65,216.79,198.32,623.05,104.28,235.43,157.27,787.67,453.06,79.04,317.03,99.41,209.27,517.5,256.33,55.66,,381.24,295.28,579.99,57.19,92.32,268.25,341.06,445.17,68.66,123.79,89.58,258.85,111.71,419.32,283.99,211.38,303.98,203.85,88.59,950.57,256.81,173.56,399.22,96.83,129.34,406.55,65.74,141.89,446.38,133.55,334.19,243.49,1291.17,359.4,165.84,207.29,76.23,271.82,101.72,211.46,716.76,31.1,66.44,1192.16,82.42,203.03,174.01,278.48,342.34,250.49,242.97,269.43,766.94,473.6,129.71,370.66,213.24,174.43,119.9,401.06,386.42,314.8,110.89,283.59,169.36,96.5,136.54,159.15,126.26,236.25,74.33,413.79,44.14,98.62,74.46,81.27,328.25,283.97,181.73,206.87
2016-03-02,159.16,112.92,194.8,143.08,217.12,197.94,604.28,103.67,246.55,159.87,814.11,451.49,79.78,319.15,99.58,210.37,524.32,255.87,56.09,,379.31,292.46,573.57,58.61,93.87,268.74,344.89,439.37,68.93,125.85,94.69,260.49,113.99,420.87,283.3,210.39,306.11,204.78,87.95,954.57,258.42,173.56,400.35,96.99,132.11,414.6,65.77,143.81,445.95,132.73,328.85,243.28,1284.04,364.09,164.39,206.93,75.56,272.75,100.08,211.85,712.27,36.27,67.19,1191.92,83.23,204.72,175.48,277.99,341.36,252.07,241.84,269.66,795.33,475.4,127.93,366.75,213.36,174.39,120.15,398.4,389.24,310.69,110.05,283.92,169.77,96.4,138.73,159.9,126.56,239.26,74.39,419.85,49.36,99.72,74.54,81.74,327.09,283.42,183.9,204.98
2016-03-03,161.37,113.01,195.86,143.41,216.89,196.96,600.52,107.37,241.71,160.07,853.99,455.91,80.36,321.21,97.6,208.27,535.98,260.93,56.82,,389.97,301.96,561.25,59.0,93.33,270.82,339.35,440.49,70.11,128.34,100.49,260.74,115.34,424.21,282.72,212.13,305.52,204.4,91.2,956.71,261.21,173.17,405.3,100.49,136.55,419.52,66.08,147.03,446.7,133.65,332.25,241.78,1297.46,364.39,165.47,207.6,76.17,271.99,99.68,213.14,709.73,36.86,68.0,1206.66,84.36,205.05,175.62,273.49,342.43,255.3,241.5,269.45,797.41,477.06,127.51,362.63,210.58,177.29,119.6,401.15,391.53,314.22,112.24,284.09,171.45,96.75,139.44,160.67,128.82,245.4,74.23,415.42,50.32,100.69,75.48,81.98,326.33,285.73,187.61,208.46
2016-03-04,161.06,110.47,193.59,142.86,213.82,198.88,608.67,106.55,248.54,161.35,871.66,459.31,81.66,326.18,96.12,208.02,545.94,265.59,57.25,,388.53,303.74,575.0,59.33,94.46,272.06,335.08,441.19,70.56,129.25,107.2,259.28,115.28,424.55,282.03,210.9,307.34,206.44,92.7,955.48,260.72,174.14,408.61,101.94,136.16,423.53,66.93,149.52,454.36,134.4,333.59,247.04,1303.04,370.57,165.27,207.27,76.39,267.34,100.08,213.34,708.06,39.0,68.11,1199.15,84.87,204.48,176.65,274.2,346.83,257.06,240.42,271.07,803.16,476.41,126.86,360.83,214.42,178.6,120.96,399.73,390.93,320.06,113.31,283.5,171.83,96.6,140.45,161.89,128.53,243.83,75.27,413.06,53.23,103.74,76.22,82.0,325.2,283.91,188.71,209.12
2016-03-07,166.08,109.4,191.94,144.09,216.5,199.81,605.04,106.29,259.99,161.54,901.53,459.75,82.55,329.12,94.84,207.44,552.86,264.54,57.64,,393.21,302.31,593.38,59.41,96.06,272.45,344.41,442.07,71.2,127.11,107.99,260.74,117.36,419.42,282.46,210.42,309.22,206.92,94.37,944.78,260.42,170.36,411.54,104.72,131.82,425.09,67.87,149.14,445.48,135.83,329.63,247.93,1279.39,373.83,165.96,211.61,75.81,266.39,101.08,213.67,689.45,39.52,69.36,1190.23,87.8,208.03,172.07,273.86,349.18,255.51,242.07,269.44,811.98,481.74,127.88,350.02,214.3,180.98,121.32,397.38,387.74,319.0,113.07,295.25,171.96,96.17,139.11,164.19,128.85,248.85,76.75,405.04,55.14,104.14,77.18,81.19,326.62,282.3,189.33,214.01
2016-03-08,160.71,104.98,190.97,143.53,214.87,196.21,603.36,104.25,248.73,157.16,852.49,454.38,83.76,332.29,94.39,206.38,548.79,261.81,54.92,,385.94,297.2,569.5,58.23,93.2,271.54,334.51,460.89,71.72,125.38,101.11,266.4,113.12,416.57,282.44,203.94,302.43,209.52,92.74,938.8,260.2,170.2,405.11,100.36,128.8,420.99,67.45,143.04,447.55,130.95,332.75,249.71,1275.2,366.55,164.24,211.96,75.76,270.62,99.28,212.95,674.62,34.93,68.48,1181.66,86.76,204.75,169.41,277.01,347.04,256.87,239.04,271.53,800.13,475.37,124.77,354.1,214.17,180.6,120.15,403.22,392.03,313.64,112.4,288.63,170.01,96.61,135.82,164.94,126.32,240.31,76.21,411.54,49.06,104.67,76.98,81.66,325.05,281.77,186.89,207.42
2016-03-09,161.23,104.01,192.21,143.84,214.62,196.27,600.98,104.34,253.6,156.88,863.38,453.35,84.63,333.25,95.58,206.06,549.4,259.87,54.83,,393.25,299.14,581.33,56.44,95.23,267.76,326.52,461.76,71.26,124.16,102.81,273.13,115.21,419.98,282.74,200.48,304.77,211.99,92.9,949.35,259.63,170.27,405.22,99.87,132.92,425.3,67.49,140.04,443.89,133.38,333.06,251.94,1233.63,363.29,163.36,215.98,76.45,272.2,99.89,214.1,675.39,36.55,69.21,1199.06,87.68,207.09,173.02,279.88,349.23,260.86,242.85,270.93,765.36,480.22,126.85,345.43,214.76,179.99,121.35,409.09,397.44,311.95,113.4,288.76,171.05,97.08,136.11,166.33,127.9,245.38,76.74,415.91,52.02,105.57,78.05,81.82,327.04,283.56,185.96,207.9
2016-03-10,161.75,103.09,191.18,143.52,215.8,197.91,610.78,103.35,251.21,156.14,861.43,453.31,84.77,332.08,95.13,208.28,546.78,259.55,54.57,,388.87,300.07,597.49,56.75,94.77,268.13,320.76,461.82,71.05,123.64,102.94,271.62,113.35,417.5,284.27,201.65,304.7,213.47,90.34,953.09,261.76,169.04,404.77,98.73,132.32,421.81,67.74,141.12,446.85,134.22,335.56,251.44,1269.38,362.99,162.17,221.57,76.74,273.91,99.89,213.06,669.07,38.21,69.23,1175.85,86.26,205.89,173.3,280.84,346.43,258.48,242.5,270.02,760.87,475.06,129.06,349.91,211.8,180.57,120.66,404.13,391.95,313.82,113.83,291.85,171.05,97.11,135.29,167.06,125.8,244.35,76.92,417.26,51.14,107.03,78.05,81.85,329.33,285.68,188.99,209.44
2016-03-11,165.6,108.63,193.06,145.29,217.72,202.36,623.14,104.95,258.62,161.3,885.95,470.85,84.08,331.91,96.54,210.1,563.62,272.16,56.98,,398.54,309.5,612.74,57.98,100.13,275.07,329.62,483.61,72.11,127.05,106.8,272.77,117.57,420.94,288.04,208.11,315.63,213.03,91.75,979.02,262.0,169.66,412.3,100.98,137.76,432.35,67.7,145.52,447.34,138.71,340.17,251.39,1494.38,367.6,164.13,223.92,78.18,276.53,100.77,217.77,684.76,38.19,70.13,1244.72,89.07,210.4,174.33,284.66,349.65,259.16,250.28,272.59,767.89,486.83,131.17,356.94,215.72,187.94,122.65,405.59,398.05,318.11,115.93,297.19,174.29,98.3,138.53,168.45,128.85,251.57,78.25,416.75,56.68,106.99,78.25,82.43,330.86,289.33,192.08,211.53
2016-03-14,163.95,108.26,193.52,144.71,217.04,203.36,619.52,107.1,258.43,160.22,885.77,468.66,83.76,333.46,97.81,211.17,559.79,272.19,55.63,,399.53,307.54,595.42,57.73,98.3,273.26,325.84,476.4,72.03,127.77,106.13,271.42,117.61,419.5,290.92,208.28,315.04,214.47,91.58,988.37,260.93,168.28,412.0,100.81,138.03,431.08,68.34,144.68,451.07,138.91,334.86,252.06,1488.73,366.6,166.67,232.45,78.72,277.16,100.1,218.17,682.56,39.89,70.33,1233.22,89.05,211.64,172.47,288.22,348.87,257.75,247.44,275.57,782.69,485.37,132.88,361.7,213.63,188.61,120.86,408.63,401.15,316.74,115.72,293.09,171.87,97.94,138.65,168.65,129.05,247.06,79.72,416.68,56.33,106.26,77.86,82.02,330.17,289.62,191.35,213.12
